        Node       x [um]       y [um]       z [um]       u [um]       v [um]       w [um]
        8822        2.168        0.036        0.702   0.02863442   0.05857045   0.01711296
        8823        2.168        0.140        0.702   0.02792847   0.05760913   0.01709043
        8824        2.168        0.244        0.702   0.02691981   0.05615420   0.01710904
        8825        2.168        0.348        0.702   0.02560970   0.05418410   0.01716558
        8826        2.168        0.452        0.702   0.02400219   0.05166858   0.01725458
        8827        2.168        0.556        0.702   0.02210109   0.04856336   0.01736637
        8828        2.168        0.660        0.702   0.01991251   0.04480261   0.01748311
        8829        2.168        0.764        0.702   0.01744418   0.04028615   0.01757188
        8830        2.168        0.868        0.702   0.01470921   0.03485673   0.01757363
        8831        2.168        0.972        0.702   0.01175054   0.02821335   0.01737641
        8832        2.168        1.076        0.702   0.00865762   0.01981225   0.01678506
        8833        2.168        1.180        0.702   0.00565098   0.00926729   0.01561438
        8834        2.168        1.284        0.702   0.00274921  -0.00282785   0.01393077
        8835        2.168        1.388        0.702  -0.00335740  -0.01203722   0.01229120
        8836        2.168        1.492        0.702  -0.01314719  -0.01641187   0.01081320
        8837        2.168        1.596        0.702  -0.02942746  -0.01293020   0.01009614
        8838        2.168        1.700        0.702  -0.04612749  -0.00580214   0.00998437
        8839        2.168        1.804        0.702  -0.05180112  -0.00222090   0.01097002
        8840        2.168        1.908        0.702  -0.05130219  -0.00228876   0.01226495
        8841        2.168        2.012        0.702  -0.05068496  -0.00699198   0.01283645
        8842        2.168        2.116        0.702  -0.05077834  -0.01266424   0.01288306
        8843        2.168        2.220        0.702  -0.05188261  -0.01797784   0.01275002
        8844        2.168        2.324        0.702  -0.05321158  -0.02324245   0.01241387
        8845        2.168        2.428        0.702  -0.05417751  -0.02741676   0.01209088
        8846        2.168        2.532        0.702  -0.05485653  -0.03072119   0.01189393
        8847        2.168        2.636        0.702  -0.05528819  -0.03333145   0.01175117
        8848        2.168        2.740        0.702  -0.05552948  -0.03544369   0.01163153
        8849        2.168        2.844        0.702  -0.05563494  -0.03718166   0.01152894
        8850        2.168        2.948        0.702  -0.05565557  -0.03863170   0.01144151
        8851        2.168        3.052        0.702  -0.05563455  -0.03984092   0.01137131
        8852        2.168        3.156        0.702  -0.05560603  -0.04083356   0.01132106
        8853        2.168        3.260        0.702  -0.05559679  -0.04161801   0.01129347
        8854        2.168        3.364        0.702  -0.05562537  -0.04219646   0.01129169
        8855        2.168        3.468        0.702  -0.05558661  -0.04227078   0.01131633
        8856        2.272       -0.068        0.702   0.03041679   0.05718037   0.01694569
        8857        2.272        0.036        0.702   0.03032623   0.05701954   0.01690232
        8858        2.272        0.140        0.702   0.02961180   0.05604671   0.01686733
        8859        2.272        0.244        0.702   0.02860145   0.05455846   0.01686270
        8860        2.272        0.348        0.702   0.02730063   0.05253119   0.01688386
        8861        2.272        0.452        0.702   0.02571840   0.04993185   0.01692348
        8862        2.272        0.556        0.702   0.02386815   0.04671056   0.01696917
        8863        2.272        0.660        0.702   0.02177137   0.04279209   0.01699883
        8864        2.272        0.764        0.702   0.01945723   0.03806702   0.01697550
        8865        2.272        0.868        0.702   0.01697112   0.03237008   0.01683889
        8866        2.272        0.972        0.702   0.01437493   0.02546537   0.01649476
        8867        2.272        1.076        0.702   0.01174773   0.01713467   0.01583228
        8868        2.272        1.180        0.702   0.00906823   0.00748048   0.01479877
        8869        2.272        1.284        0.702   0.00593316  -0.00262802   0.01349183
        8870        2.272        1.388        0.702   0.00046482  -0.01059298   0.01212187
        8871        2.272        1.492        0.702  -0.01382056  -0.01072349   0.01092019
        8872        2.272        1.596        0.702  -0.03376595  -0.00510314   0.00992925
        8873        2.272        1.700        0.702  -0.05185010   0.00237377   0.00973184
        8874        2.272        1.804        0.702  -0.05843696   0.00572219   0.01086622
        8875        2.272        1.908        0.702  -0.05325422   0.00420302   0.01272037
        8876        2.272        2.012        0.702  -0.05032122  -0.00134345   0.01361131
        8877        2.272        2.116        0.702  -0.05068912  -0.00924498   0.01343849
        8878        2.272        2.220        0.702  -0.05254249  -0.01726485   0.01292699
        8879        2.272        2.324        0.702  -0.05368506  -0.02196722   0.01268484
        8880        2.272        2.428        0.702  -0.05485094  -0.02616929   0.01246011
        8881        2.272        2.532        0.702  -0.05574423  -0.02955639   0.01227648
        8882        2.272        2.636        0.702  -0.05640976  -0.03234670   0.01211425
        8883        2.272        2.740        0.702  -0.05688390  -0.03465788   0.01196582
        8884        2.272        2.844        0.702  -0.05720582  -0.03658569   0.01183294
        8885        2.272        2.948        0.702  -0.05741707  -0.03819599   0.01171905
        8886        2.272        3.052        0.702  -0.05755530  -0.03953012   0.01162730
        8887        2.272        3.156        0.702  -0.05765104  -0.04061349   0.01156121
        8888        2.272        3.260        0.702  -0.05773119  -0.04145957   0.01152331
        8889        2.272        3.364        0.702  -0.05781484  -0.04207401   0.01151576
        8890        2.272        3.468        0.702  -0.05777628  -0.04214569   0.01153896
        8891        2.376       -0.068        0.702   0.03196466   0.05562612   0.01668642
        8892        2.376        0.036        0.702   0.03186789   0.05548393   0.01664063
        8893        2.376        0.140        0.702   0.03113522   0.05450882   0.01659224
        8894        2.376        0.244        0.702   0.03010358   0.05300297   0.01656136
        8895        2.376        0.348        0.702   0.02877983   0.05094509   0.01654303
        8896        2.376        0.452        0.702   0.02717472   0.04830235   0.01652858
        8897        2.376        0.556        0.702   0.02530340   0.04502835   0.01650355
        8898        2.376        0.660        0.702   0.02318871   0.04105706   0.01644486
        8899        2.376        0.764        0.702   0.02085602   0.03629886   0.01631761
        8900        2.376        0.868        0.702   0.01833621   0.03064613   0.01607177
        8901        2.376        0.972        0.702   0.01564139   0.02401101   0.01564488
        8902        2.376        1.076        0.702   0.01271294   0.01644067   0.01498299
        8903        2.376        1.180        0.702   0.00928237   0.00832683   0.01407812
        8904        2.376        1.284        0.702   0.00444115   0.00084441   0.01299918
        8905        2.376        1.388        0.702  -0.00385549  -0.00376813   0.01189850
        8906        2.376        1.492        0.702  -0.01744523  -0.00351112   0.01091939
        8907        2.376        1.596        0.702  -0.03795945   0.00264217   0.00998447
        8908        2.376        1.700        0.702  -0.05454848   0.00918329   0.00990717
        8909        2.376        1.804        0.702  -0.05847103   0.01121914   0.01130666
        8910        2.376        1.908        0.702  -0.05480351   0.00883068   0.01310502
        8911        2.376        2.012        0.702  -0.05060795   0.00268742   0.01411635
        8912        2.376        2.116        0.702  -0.05012000  -0.00557546   0.01398930
        8913        2.376        2.220        0.702  -0.05219703  -0.01350359   0.01343321
        8914        2.376        2.324        0.702  -0.05408176  -0.01965530   0.01303590
        8915        2.376        2.428        0.702  -0.05547239  -0.02407528   0.01281719
        8916        2.376        2.532        0.702  -0.05660068  -0.02774990   0.01262327
        8917        2.376        2.636        0.702  -0.05747682  -0.03080698   0.01244275
        8918        2.376        2.740        0.702  -0.05814495  -0.03337939   0.01227233
        8919        2.376        2.844        0.702  -0.05864387  -0.03554450   0.01211793
        8920        2.376        2.948        0.702  -0.05901078  -0.03735727   0.01198474
