        Node       x [um]       y [um]       z [um]       u [um]       v [um]       w [um]
        4191        2.064        2.532        0.286  -0.01885859  -0.06668715   0.04138674
        4192        2.064        2.636        0.286  -0.02396830  -0.07836065   0.03910556
        4193        2.064        2.740        0.286  -0.02769294  -0.08856736   0.03704080
        4194        2.064        2.844        0.286  -0.03039648  -0.09743874   0.03523528
        4195        2.064        2.948        0.286  -0.03235039  -0.10503348   0.03370990
        4196        2.064        3.052        0.286  -0.03375677  -0.11136497   0.03248095
        4197        2.064        3.156        0.286  -0.03475529  -0.11642807   0.03156068
        4198        2.064        3.260        0.286  -0.03544652  -0.12021184   0.03095691
        4199        2.064        3.364        0.286  -0.03589339  -0.12269523   0.03067654
        4200        2.064        3.468        0.286  -0.03603103  -0.12374442   0.03066411
        4201        2.168       -0.068        0.286  -0.04627631   0.10846105   0.02467544
        4202        2.168        0.036        0.286  -0.04612296   0.10793797   0.02470777
        4203        2.168        0.140        0.286  -0.04561074   0.10676424   0.02506774
        4204        2.168        0.244        0.286  -0.04482378   0.10503755   0.02579073
        4205        2.168        0.348        0.286  -0.04373143   0.10274249   0.02687168
        4206        2.168        0.452        0.286  -0.04228802   0.09985888   0.02830224
        4207        2.168        0.556        0.286  -0.04042999   0.09635524   0.03006718
        4208        2.168        0.660        0.286  -0.03807116   0.09218942   0.03214270
        4209        2.168        0.764        0.286  -0.03509667   0.08731241   0.03449010
        4210        2.168        0.868        0.286  -0.03135472   0.08166666   0.03705070
        4211        2.168        0.972        0.286  -0.02664542   0.07519138   0.03973170
        4212        2.168        1.076        0.286  -0.02072588   0.06774387   0.04236835
        4213        2.168        1.180        0.286  -0.01341508   0.05909053   0.04462092
        4214        2.168        1.284        0.286  -0.00388196   0.04769170   0.04584311
        4215        2.168        1.388        0.286   0.00640211   0.03514130   0.04644918
        4216        2.168        1.492        0.286   0.01580000   0.02664054   0.04718562
        4217        2.168        1.596        0.286   0.02092122   0.02380006   0.04835282
        4218        2.168        1.700        0.286   0.02259450   0.02536267   0.05004664
        4219        2.168        1.804        0.286   0.02886997   0.02452165   0.05236470
        4220        2.168        1.908        0.286   0.03217471   0.02089461   0.05414399
        4221        2.168        2.012        0.286   0.02951525   0.01329195   0.05400943
        4222        2.168        2.116        0.286   0.01649479  -0.00481023   0.05135503
        4223        2.168        2.220        0.286   0.00161870  -0.02542145   0.04798549
        4224        2.168        2.324        0.286  -0.01084262  -0.04360236   0.04533600
        4225        2.168        2.428        0.286  -0.02039270  -0.05827358   0.04280212
        4226        2.168        2.532        0.286  -0.02737706  -0.07086187   0.04034411
        4227        2.168        2.636        0.286  -0.03262710  -0.08181629   0.03804871
        4228        2.168        2.740        0.286  -0.03655124  -0.09149685   0.03598112
        4229        2.168        2.844        0.286  -0.03946135  -0.09997666   0.03417095
        4230        2.168        2.948        0.286  -0.04159933  -0.10727624   0.03264492
        4231        2.168        3.052        0.286  -0.04315443  -0.11339104   0.03141749
        4232        2.168        3.156        0.286  -0.04426789  -0.11830388   0.03049857
        4233        2.168        3.260        0.286  -0.04504270  -0.12199507   0.02989414
        4234        2.168        3.364        0.286  -0.04554604  -0.12444070   0.02960896
        4235        2.168        3.468        0.286  -0.04570103  -0.12549513   0.02959295
        4236        2.272       -0.068        0.286  -0.05341524   0.11324961   0.02469580
        4237        2.272        0.036        0.286  -0.05326055   0.11273949   0.02472160
        4238        2.272        0.140        0.286  -0.05278604   0.11160227   0.02506139
        4239        2.272        0.244        0.286  -0.05207260   0.10994618   0.02574876
        4240        2.272        0.348        0.286  -0.05109041   0.10775506   0.02677712
        4241        2.272        0.452        0.286  -0.04979239   0.10500339   0.02813644
        4242        2.272        0.556        0.286  -0.04811430   0.10165669   0.02980785
        4243        2.272        0.660        0.286  -0.04597150   0.09766359   0.03176244
        4244        2.272        0.764        0.286  -0.04325250   0.09295821   0.03395459
        4245        2.272        0.868        0.286  -0.03981327   0.08745293   0.03631558
        4246        2.272        0.972        0.286  -0.03547883   0.08100827   0.03873445
        4247        2.272        1.076        0.286  -0.03006084   0.07340960   0.04103414
        4248        2.272        1.180        0.286  -0.02317786   0.06403595   0.04294623
        4249        2.272        1.284        0.286  -0.01453230   0.05256745   0.04427856
        4250        2.272        1.388        0.286  -0.00781126   0.04361135   0.04528691
        4251        2.272        1.492        0.286  -0.00525100   0.03895169   0.04615524
        4252        2.272        1.596        0.286  -0.00360527   0.03705029   0.04724157
        4253        2.272        1.700        0.286  -0.00047719   0.03614834   0.04882296
        4254        2.272        1.804        0.286   0.01034484   0.03194758   0.05129519
        4255        2.272        1.908        0.286   0.01635033   0.02714480   0.05307982
        4256        2.272        2.012        0.286   0.01182292   0.01418417   0.05254146
        4257        2.272        2.116        0.286   0.00081393  -0.00713444   0.04976853
        4258        2.272        2.220        0.286  -0.01197823  -0.03008775   0.04667996
        4259        2.272        2.324        0.286  -0.02374200  -0.05079626   0.04341272
        4260        2.272        2.428        0.286  -0.03143735  -0.06314564   0.04146187
        4261        2.272        2.532        0.286  -0.03751817  -0.07449409   0.03906782
        4262        2.272        2.636        0.286  -0.04230863  -0.08477383   0.03684911
        4263        2.272        2.740        0.286  -0.04601558  -0.09400845   0.03482272
        4264        2.272        2.844        0.286  -0.04883244  -0.10218302   0.03304572
        4265        2.272        2.948        0.286  -0.05094002  -0.10926593   0.03154522
        4266        2.272        3.052        0.286  -0.05249519  -0.11522796   0.03033786
        4267        2.272        3.156        0.286  -0.05362277  -0.12003818   0.02943272
        4268        2.272        3.260        0.286  -0.05441686  -0.12366987   0.02883532
        4269        2.272        3.364        0.286  -0.05493990  -0.12609496   0.02854995
        4270        2.272        3.468        0.286  -0.05510737  -0.12715606   0.02853145
        4271        2.376       -0.068        0.286  -0.06044952   0.11779541   0.02458558
        4272        2.376        0.036        0.286  -0.06029449   0.11729284   0.02460358
        4273        2.376        0.140        0.286  -0.05987869   0.11618846   0.02491543
        4274        2.376        0.244        0.286  -0.05927774   0.11459426   0.02555227
        4275        2.376        0.348        0.286  -0.05846653   0.11249247   0.02650581
        4276        2.376        0.452        0.286  -0.05740307   0.10985465   0.02776355
        4277        2.376        0.556        0.286  -0.05603134   0.10663922   0.02930121
        4278        2.376        0.660        0.286  -0.05428079   0.10278907   0.03108568
        4279        2.376        0.764        0.286  -0.05206500   0.09822851   0.03306415
        4280        2.376        0.868        0.286  -0.04928409   0.09285830   0.03516173
        4281        2.376        0.972        0.286  -0.04584013   0.08654837   0.03726857
        4282        2.376        1.076        0.286  -0.04164401   0.07911659   0.03924153
        4283        2.376        1.180        0.286  -0.03672920   0.07051338   0.04093804
        4284        2.376        1.284        0.286  -0.03191074   0.06168095   0.04233343
